Object_Name	Parent_Object	Target_Object	Property	Date_From	Date_To	Value	Variable	Variable_Effect	Timeslice	Timeslice_Index	Group_id	Priority	Scenario
TO Goi_u6			Marginal Heat Rate	2000-01-01	2100-01-01	8.061349693							
TO JFE_East_Japan_Works_(Keihin)_New_u1			Marginal Heat Rate	2000-01-01	2100-01-01	8.08988764							
TO Goi_u5			Marginal Heat Rate	2000-01-01	2100-01-01	8.111111111							
TO Yokohama_CC_u8-2			Marginal Heat Rate	2000-01-01	2100-01-01	8.161490683							
TO Hitachinaka_u2			Marginal Heat Rate	2000-01-01	2100-01-01	8.181818182							
TO Kawasaki_JR_CC_u2			Marginal Heat Rate	2000-01-01	2100-01-01	8.181818182							
TO Yokohama_CC_u8-1			Marginal Heat Rate	2000-01-01	2100-01-01	8.2125							
TO Yokohama_CC_u7-3			Marginal Heat Rate	2000-01-01	2100-01-01	8.264150943							
TO Yokohama_u5			Marginal Heat Rate	2000-01-01	2100-01-01	8.275862069							
TO Yokohama_u6			Marginal Heat Rate	2000-01-01	2100-01-01	8.316455696							
TO Minami_Yokohama_u2			Marginal Heat Rate	2000-01-01	2100-01-01	8.369426752							
TO Futtsu_CC_u1-6			Marginal Heat Rate	2000-01-01	2100-01-01	8.372093023							
TO Minami_Yokohama_u1			Marginal Heat Rate	2000-01-01	2100-01-01	8.423076923							
TO Futtsu_CC_u1-3			Marginal Heat Rate	2000-01-01	2100-01-01	8.470588235							
TO Kimitsu_Kyodo_u4			Marginal Heat Rate	2000-01-01	2100-01-01	8.477419355							
TO Hitachinaka_u1			Marginal Heat Rate	2000-01-01	2100-01-01	8.490566038							
TO Kimitsu_Kyodo_u3			Marginal Heat Rate	2000-01-01	2100-01-01	8.532467532							
TO OCGT 2015			Marginal Heat Rate	2015-01-01	2065-01-01	8.571428571							
TO Futtsu_CC_u1-1			Marginal Heat Rate	2000-01-01	2100-01-01	8.571428571							
TO Kashima_Kyodo_u3			Marginal Heat Rate	2000-01-01	2100-01-01	8.588235294							
TO Kimitsu_Kyodo_CC_u5			Marginal Heat Rate	2000-01-01	2100-01-01	8.644736842							
TO Hitachinaka_Kyodo_u1			Marginal Heat Rate	2000-01-01	2100-01-01	8.653846154							
TO Futtsu_CC_u2-3			Marginal Heat Rate	2000-01-01	2100-01-01	8.674698795							
TO Kashima_Kyodo_u5			Marginal Heat Rate	2000-01-01	2100-01-01	8.701986755							
TO Goi_u4			Marginal Heat Rate	2000-01-01	2100-01-01	8.76							
TO OCGT 2000			Marginal Heat Rate	2000-01-01	2050-01-01	8.780487805							
TO Futtsu_CC_u1-7			Marginal Heat Rate	2000-01-01	2100-01-01	8.780487805							
TO Goi_u3			Marginal Heat Rate	2000-01-01	2100-01-01	8.818791946							
TO Kashima_Works_u2			Marginal Heat Rate	2000-01-01	2100-01-01	8.823529412							
TO Goi_u2			Marginal Heat Rate	2000-01-01	2100-01-01	8.878378378							
TO Futtsu_CC_u1-5			Marginal Heat Rate	2000-01-01	2100-01-01	8.888888889							
TO Goi_u1			Marginal Heat Rate	2000-01-01	2100-01-01	8.93877551							
TO OCGT 2010			Marginal Heat Rate	2010-01-01	2060-01-01	9							
TO Nakoso_u9			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Futtsu_CC_u2-6			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Tokyo_Gas_Yokosuka_CC			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kawasaki_JR_CC_u1			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Mizue_u1			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima_Kyodo_u4			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Ohi_u1			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Ohi_u2			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Ohi_u3			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Hirono_u1			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Hirono_u2			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima_u1			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima_u2			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima_u3			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima_u4			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Hirono_u3			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Hirono_u4			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima_u5			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashima_u6			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashiwazaki_Kariwa_Nuclear_u1			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashiwazaki_Kariwa_Nuclear_u2			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashiwazaki_Kariwa_Nuclear_u3			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashiwazaki_Kariwa_Nuclear_u4			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashiwazaki_Kariwa_Nuclear_u5			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashiwazaki_Kariwa_Nuclear_u6			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Kashiwazaki_Kariwa_Nuclear_u7			Marginal Heat Rate	2000-01-01	2100-01-01	9							
TO Futtsu_CC_u2-7			Marginal Heat Rate	2000-01-01	2100-01-01	9.113924051							
TO Nakoso_u8			Marginal Heat Rate	2000-01-01	2100-01-01	9.183673469							
TO OCGT 1995			Marginal Heat Rate	1995-01-01	2045-01-01	9.230769231							
TO OCGT 2065			Marginal Heat Rate	2065-01-01	2115-01-01	9.230769231							
TO Futtsu_CC_u2-5			Marginal Heat Rate	2000-01-01	2100-01-01	9.230769231							
TO OCGT 2060			Marginal Heat Rate	2060-01-01	2110-01-01	9.278350515							
TO OCGT 2055			Marginal Heat Rate	2055-01-01	2105-01-01	9.32642487							
TO Futtsu_CC_u2-4			Marginal Heat Rate	2000-01-01	2100-01-01	9.350649351							
TO OCGT 2050			Marginal Heat Rate	2050-01-01	2100-01-01	9.375							
TO Isogo_u2			Marginal Heat Rate	2000-01-01	2100-01-01	9.375							
TO OCGT 2045			Marginal Heat Rate	2045-01-01	2095-01-01	9.42408377							
TO Liquid 2065			Marginal Heat Rate	2065-01-01	2115-01-01	9.42408377							
TO OCGT 2005			Marginal Heat Rate	2005-01-01	2055-01-01	9.473684211							
TO OCGT 2040			Marginal Heat Rate	2040-01-01	2090-01-01	9.473684211							
TO Liquid 2060			Marginal Heat Rate	2060-01-01	2110-01-01	9.473684211							
TO Futtsu_CC_u2-2			Marginal Heat Rate	2000-01-01	2100-01-01	9.473684211							
TO OCGT 2035			Marginal Heat Rate	2035-01-01	2085-01-01	9.523809524							
TO Liquid 2055			Marginal Heat Rate	2055-01-01	2105-01-01	9.523809524							
TO OCGT 2030			Marginal Heat Rate	2030-01-01	2080-01-01	9.574468085							
TO Liquid 2050			Marginal Heat Rate	2050-01-01	2100-01-01	9.574468085							
TO Isogo_u1			Marginal Heat Rate	2000-01-01	2100-01-01	9.574468085							
TO Futtsu_CC_u2-1			Marginal Heat Rate	2000-01-01	2100-01-01	9.6							
TO OCGT 2025			Marginal Heat Rate	2025-01-01	2075-01-01	9.625668449							
TO Liquid 2045			Marginal Heat Rate	2045-01-01	2095-01-01	9.625668449							
TO OCGT 2020			Marginal Heat Rate	2020-01-01	2070-01-01	9.677419355							
TO Biomass 2065			Marginal Heat Rate	2065-01-01	2115-01-01	9.677419355							
TO Liquid 2040			Marginal Heat Rate	2040-01-01	2090-01-01	9.677419355							
TO Coal 2065			Marginal Heat Rate	2065-01-01	2115-01-01	9.72972973							
TO OCGT 1990			Marginal Heat Rate	1990-01-01	2040-01-01	9.72972973							
TO Biomass 2060			Marginal Heat Rate	2060-01-01	2110-01-01	9.72972973							
TO Liquid 2035			Marginal Heat Rate	2035-01-01	2085-01-01	9.72972973							
TO Futtsu_CC_u1-4			Marginal Heat Rate	2000-01-01	2100-01-01	9.72972973							
TO Coal 2060			Marginal Heat Rate	2060-01-01	2110-01-01	9.782608696							
TO Biomass 2055			Marginal Heat Rate	2055-01-01	2105-01-01	9.782608696							
TO Liquid 2030			Marginal Heat Rate	2030-01-01	2080-01-01	9.782608696							
TO Hirono_u6			Marginal Heat Rate	2000-01-01	2100-01-01	9.782608696							
TO Coal 2055			Marginal Heat Rate	2055-01-01	2105-01-01	9.836065574							
TO Biomass 2050			Marginal Heat Rate	2050-01-01	2100-01-01	9.836065574							
TO Liquid 2025			Marginal Heat Rate	2025-01-01	2075-01-01	9.836065574							
TO Futtsu_CC_u1-2			Marginal Heat Rate	2000-01-01	2100-01-01	9.863013699							
TO Coal 2050			Marginal Heat Rate	2050-01-01	2100-01-01	9.89010989							
TO Biomass 2045			Marginal Heat Rate	2045-01-01	2095-01-01	9.89010989							
TO Liquid 2020			Marginal Heat Rate	2020-01-01	2070-01-01	9.89010989							
TO Coal 2045			Marginal Heat Rate	2045-01-01	2095-01-01	9.944751381							
TO Biomass 2040			Marginal Heat Rate	2040-01-01	2090-01-01	9.944751381							
TO Liquid 2015			Marginal Heat Rate	2015-01-01	2065-01-01	9.944751381							
TO Coal 2040			Marginal Heat Rate	2040-01-01	2090-01-01	10							
TO Biomass 2035			Marginal Heat Rate	2035-01-01	2085-01-01	10							
TO Liquid 2010			Marginal Heat Rate	2010-01-01	2060-01-01	10							
TO Hirono_u5			Marginal Heat Rate	2000-01-01	2100-01-01	10							
TO Kimitsu_Kyodo_CC_u6			Marginal Heat Rate	2000-01-01	2100-01-01	10							
TO Coal 2035			Marginal Heat Rate	2035-01-01	2085-01-01	10.05586592							
TO Biomass 2030			Marginal Heat Rate	2030-01-01	2080-01-01	10.05586592							
TO Liquid 2005			Marginal Heat Rate	2005-01-01	2055-01-01	10.05586592							
TO Coal 2030			Marginal Heat Rate	2030-01-01	2080-01-01	10.11235955							
TO Biomass 2025			Marginal Heat Rate	2025-01-01	2075-01-01	10.11235955							
TO Liquid 2000			Marginal Heat Rate	2000-01-01	2050-01-01	10.11235955							
TO JFE_East_Japan_Works_(Chiba)_CC			Marginal Heat Rate	2000-01-01	2100-01-01	10.14084507							
TO Coal 2025			Marginal Heat Rate	2025-01-01	2075-01-01	10.16949153							
TO Biomass 2020			Marginal Heat Rate	2020-01-01	2070-01-01	10.16949153							
TO Liquid 1995			Marginal Heat Rate	1995-01-01	2045-01-01	10.16949153							
TO Coal 2020			Marginal Heat Rate	2020-01-01	2070-01-01	10.22727273							
TO Biomass 2015			Marginal Heat Rate	2015-01-01	2065-01-01	10.22727273							
TO Lignite 2065			Marginal Heat Rate	2065-01-01	2115-01-01	10.22727273							
TO Liquid 1990			Marginal Heat Rate	1990-01-01	2040-01-01	10.22727273							
TO NSC_Kashima_Works			Marginal Heat Rate	2000-01-01	2100-01-01	10.22727273							
TO Coal 2015			Marginal Heat Rate	2015-01-01	2065-01-01	10.28571429							
TO Biomass 2010			Marginal Heat Rate	2010-01-01	2060-01-01	10.28571429							
TO Lignite 2060			Marginal Heat Rate	2060-01-01	2110-01-01	10.28571429							
TO JFE_East_Japan_Works_(Chiba)_u4			Marginal Heat Rate	2000-01-01	2100-01-01	10.28571429							
TO Coal 2010			Marginal Heat Rate	2010-01-01	2060-01-01	10.34482759							
TO Biomass 2005			Marginal Heat Rate	2005-01-01	2055-01-01	10.34482759							
TO Lignite 2055			Marginal Heat Rate	2055-01-01	2105-01-01	10.34482759							
TO Coal 2005			Marginal Heat Rate	2005-01-01	2055-01-01	10.40462428							
TO Biomass 2000			Marginal Heat Rate	2000-01-01	2050-01-01	10.40462428							
TO Lignite 2050			Marginal Heat Rate	2050-01-01	2100-01-01	10.40462428							
TO JFE_East_Japan_Works_(Keihin)_u3			Marginal Heat Rate	2000-01-01	2100-01-01	10.43478261							
TO Coal 2000			Marginal Heat Rate	2000-01-01	2050-01-01	10.46511628							
TO Biomass 1995			Marginal Heat Rate	1995-01-01	2045-01-01	10.46511628							
TO Lignite 2045			Marginal Heat Rate	2045-01-01	2040-01-01	10.46511628							
TO Negishi_IGCC			Marginal Heat Rate	2000-01-01	2100-01-01	10.46511628							
TO Coal 1995			Marginal Heat Rate	1995-01-01	2045-01-01	10.52631579							
TO Biomass 1990			Marginal Heat Rate	1990-01-01	2040-01-01	10.52631579							
TO Lignite 2040			Marginal Heat Rate	2040-01-01	2040-01-01	10.52631579							
TO Lignite 2035			Marginal Heat Rate	2035-01-01	2040-01-01	10.58823529							
TO JFE_East_Japan_Works_(Keihin)_u2			Marginal Heat Rate	2000-01-01	2100-01-01	10.58823529							
TO Lignite 2030			Marginal Heat Rate	2030-01-01	2040-01-01	10.65088757							
TO Coal 1990			Marginal Heat Rate	1990-01-01	2040-01-01	10.7							
TO Lignite 2025			Marginal Heat Rate	2025-01-01	2039-01-01	10.71428571							
TO Nakoso_u10			Marginal Heat Rate	2000-01-01	2100-01-01	10.71428571							
TO JFE_East_Japan_Works_(Chiba)_u3			Marginal Heat Rate	2000-01-01	2100-01-01	10.74626866							
TO Lignite 2020			Marginal Heat Rate	2020-01-01	2039-01-01	10.77844311							
TO Nuclear 2020			Marginal Heat Rate	2020-01-01	2070-01-01	10.77844311							
TO Lignite 2015			Marginal Heat Rate	2015-01-01	2038-01-01	10.84337349							
TO Nuclear 2015			Marginal Heat Rate	2015-01-01	2065-01-01	10.84337349							
TO Lignite 2010			Marginal Heat Rate	2010-01-01	2038-01-01	10.90909091							
TO Nuclear 2010			Marginal Heat Rate	2010-01-01	2060-01-01	10.90909091							
TO JFE_East_Japan_Works_(Keihin)_u1			Marginal Heat Rate	2000-01-01	2100-01-01	10.90909091							
TO Lignite 2005			Marginal Heat Rate	2005-01-01	2038-01-01	10.97560976							
TO Nuclear 2005			Marginal Heat Rate	2005-01-01	2055-01-01	10.97560976							
TO Suzukawa_Energy_Center			Marginal Heat Rate	2000-01-01	2100-01-01	10.97560976							
TO Lignite 2000			Marginal Heat Rate	2000-01-01	2031-01-01	11.04294479							
TO Nuclear 2000			Marginal Heat Rate	2000-01-01	2050-01-01	11.04294479							
TO Ibaraki_CC_u2			Marginal Heat Rate	2000-01-01	2100-01-01	11.07692308							
TO Lignite 1995			Marginal Heat Rate	1995-01-01	2045-01-01	11.11111111							
TO Nuclear 1995			Marginal Heat Rate	1995-01-01	2045-01-01	11.11111111							
TO Lignite 1990			Marginal Heat Rate	1990-01-01	2040-01-01	11.18012422							
TO Nuclear 1990			Marginal Heat Rate	1990-01-01	2040-01-01	11.18012422							
TO Kamisu			Marginal Heat Rate	2000-01-01	2100-01-01	11.25							
TO Shin_Nakasode_CC			Marginal Heat Rate	2000-01-01	2100-01-01	11.25							
TO Ibaraki_CC_u3			Marginal Heat Rate	2000-01-01	2100-01-01	11.42857143							
TO Ichihara_CC			Marginal Heat Rate	2000-01-01	2100-01-01	11.61290323							
TO Nakasode_CC			Marginal Heat Rate	2000-01-01	2100-01-01	11.80327869							
TO Tokyo_Gas_Bay_Power			Marginal Heat Rate	2000-01-01	2100-01-01	12							
TO Coal 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO Coal 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO Coal 2000			Minimum Load	2000-01-01	2050-01-01	0							
TO Coal 2005			Minimum Load	2005-01-01	2055-01-01	0							
TO Coal 2010			Minimum Load	2010-01-01	2060-01-01	0							
TO Coal 2015			Minimum Load	2015-01-01	2065-01-01	0							
TO Coal 2020			Minimum Load	2020-01-01	2070-01-01	0							
TO Coal 2025			Minimum Load	2025-01-01	2075-01-01	0							
TO Coal 2030			Minimum Load	2030-01-01	2080-01-01	0							
TO Coal 2035			Minimum Load	2035-01-01	2085-01-01	0							
TO Coal 2040			Minimum Load	2040-01-01	2090-01-01	0							
TO Coal 2045			Minimum Load	2045-01-01	2095-01-01	0							
TO Coal 2050			Minimum Load	2050-01-01	2100-01-01	0							
TO Coal 2055			Minimum Load	2055-01-01	2105-01-01	0							
TO Coal 2060			Minimum Load	2060-01-01	2110-01-01	0							
TO Coal 2065			Minimum Load	2065-01-01	2115-01-01	0							
TO CCGT 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO CCGT 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO CCGT 2000			Minimum Load	2000-01-01	2050-01-01	0							
TO CCGT 2005			Minimum Load	2005-01-01	2055-01-01	0							
TO CCGT 2010			Minimum Load	2010-01-01	2060-01-01	0							
TO CCGT 2015			Minimum Load	2015-01-01	2065-01-01	0							
TO CCGT 2020			Minimum Load	2020-01-01	2070-01-01	0							
TO CCGT 2025			Minimum Load	2025-01-01	2075-01-01	0							
TO CCGT 2030			Minimum Load	2030-01-01	2080-01-01	0							
TO CCGT 2031			Minimum Load	2031-01-01	2081-01-01	0							
TO CCGT 2032			Minimum Load	2032-01-01	2082-01-01	0							
TO CCGT 2033			Minimum Load	2033-01-01	2083-01-01	0							
TO CCGT 2034			Minimum Load	2034-01-01	2084-01-01	0							
TO CCGT 2035			Minimum Load	2035-01-01	2085-01-01	0							
TO CCGT 2036			Minimum Load	2036-01-01	2086-01-01	0							
TO CCGT 2037			Minimum Load	2037-01-01	2087-01-01	0							
TO CCGT 2038			Minimum Load	2038-01-01	2088-01-01	0							
TO CCGT 2039			Minimum Load	2039-01-01	2089-01-01	0							
TO CCGT 2040			Minimum Load	2040-01-01	2090-01-01	0							
TO CCGT 2041			Minimum Load	2041-01-01	2091-01-01	0							
TO CCGT 2042			Minimum Load	2042-01-01	2092-01-01	0							
TO CCGT 2043			Minimum Load	2043-01-01	2093-01-01	0							
TO CCGT 2044			Minimum Load	2044-01-01	2094-01-01	0							
TO CCGT 2045			Minimum Load	2045-01-01	2095-01-01	0							
TO CCGT 2046			Minimum Load	2046-01-01	2096-01-01	0							
TO CCGT 2047			Minimum Load	2047-01-01	2097-01-01	0							
TO CCGT 2048			Minimum Load	2048-01-01	2098-01-01	0							
TO CCGT 2049			Minimum Load	2049-01-01	2099-01-01	0							
TO CCGT 2050			Minimum Load	2050-01-01	2100-01-01	0							
TO CCGT 2051			Minimum Load	2051-01-01	2101-01-01	0							
TO CCGT 2052			Minimum Load	2052-01-01	2102-01-01	0							
TO CCGT 2053			Minimum Load	2053-01-01	2103-01-01	0							
TO CCGT 2054			Minimum Load	2054-01-01	2104-01-01	0							
TO CCGT 2055			Minimum Load	2055-01-01	2105-01-01	0							
TO CCGT 2056			Minimum Load	2056-01-01	2106-01-01	0							
TO CCGT 2057			Minimum Load	2057-01-01	2107-01-01	0							
TO CCGT 2058			Minimum Load	2058-01-01	2108-01-01	0							
TO CCGT 2059			Minimum Load	2059-01-01	2109-01-01	0							
TO CCGT 2060			Minimum Load	2060-01-01	2110-01-01	0							
TO CCGT 2061			Minimum Load	2061-01-01	2111-01-01	0							
TO CCGT 2062			Minimum Load	2062-01-01	2112-01-01	0							
TO CCGT 2063			Minimum Load	2063-01-01	2113-01-01	0							
TO CCGT 2064			Minimum Load	2064-01-01	2114-01-01	0							
TO CCGT 2065			Minimum Load	2065-01-01	2115-01-01	0							
TO OCGT 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO OCGT 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO OCGT 2000			Minimum Load	2000-01-01	2050-01-01	0							
TO OCGT 2005			Minimum Load	2005-01-01	2055-01-01	0							
TO OCGT 2010			Minimum Load	2010-01-01	2060-01-01	0							
TO OCGT 2015			Minimum Load	2015-01-01	2065-01-01	0							
TO OCGT 2020			Minimum Load	2020-01-01	2070-01-01	0							
TO OCGT 2025			Minimum Load	2025-01-01	2075-01-01	0							
TO OCGT 2030			Minimum Load	2030-01-01	2080-01-01	0							
TO OCGT 2035			Minimum Load	2035-01-01	2085-01-01	0							
TO OCGT 2040			Minimum Load	2040-01-01	2090-01-01	0							
TO OCGT 2045			Minimum Load	2045-01-01	2095-01-01	0							
TO OCGT 2050			Minimum Load	2050-01-01	2100-01-01	0							
TO OCGT 2055			Minimum Load	2055-01-01	2105-01-01	0							
TO OCGT 2060			Minimum Load	2060-01-01	2110-01-01	0							
TO OCGT 2065			Minimum Load	2065-01-01	2115-01-01	0							
TO Biomass 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO Biomass 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO Biomass 2000			Minimum Load	2000-01-01	2050-01-01	0							
TO Biomass 2005			Minimum Load	2005-01-01	2055-01-01	0							
TO Biomass 2010			Minimum Load	2010-01-01	2060-01-01	0							
TO Biomass 2015			Minimum Load	2015-01-01	2065-01-01	0							
TO Biomass 2020			Minimum Load	2020-01-01	2070-01-01	0							
TO Biomass 2025			Minimum Load	2025-01-01	2075-01-01	0							
TO Biomass 2030			Minimum Load	2030-01-01	2080-01-01	0							
TO Biomass 2035			Minimum Load	2035-01-01	2085-01-01	0							
TO Biomass 2040			Minimum Load	2040-01-01	2090-01-01	0							
TO Biomass 2045			Minimum Load	2045-01-01	2095-01-01	0							
TO Biomass 2050			Minimum Load	2050-01-01	2100-01-01	0							
TO Biomass 2055			Minimum Load	2055-01-01	2105-01-01	0							
TO Biomass 2060			Minimum Load	2060-01-01	2110-01-01	0							
TO Biomass 2065			Minimum Load	2065-01-01	2115-01-01	0							
TO Lignite 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO Lignite 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO Lignite 2000			Minimum Load	2000-01-01	2031-01-01	0							
TO Lignite 2005			Minimum Load	2005-01-01	2038-01-01	0							
TO Lignite 2010			Minimum Load	2010-01-01	2038-01-01	0							
TO Lignite 2015			Minimum Load	2015-01-01	2038-01-01	0							
TO Lignite 2020			Minimum Load	2020-01-01	2039-01-01	0							
TO Lignite 2025			Minimum Load	2025-01-01	2039-01-01	0							
TO Lignite 2030			Minimum Load	2030-01-01	2040-01-01	0							
TO Lignite 2035			Minimum Load	2035-01-01	2040-01-01	0							
TO Lignite 2040			Minimum Load	2040-01-01	2040-01-01	0							
TO Lignite 2045			Minimum Load	2045-01-01	2040-01-01	0							
TO Lignite 2050			Minimum Load	2050-01-01	2100-01-01	0							
TO Lignite 2055			Minimum Load	2055-01-01	2105-01-01	0							
TO Lignite 2060			Minimum Load	2060-01-01	2110-01-01	0							
TO Lignite 2065			Minimum Load	2065-01-01	2115-01-01	0							
TO Nuclear 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO Nuclear 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO Nuclear 2000			Minimum Load	2000-01-01	2050-01-01	0							
TO Nuclear 2005			Minimum Load	2005-01-01	2055-01-01	0							
TO Nuclear 2010			Minimum Load	2010-01-01	2060-01-01	0							
TO Nuclear 2015			Minimum Load	2015-01-01	2065-01-01	0							
TO Nuclear 2020			Minimum Load	2020-01-01	2070-01-01	0							
TO CHP 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO CHP 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO CHP 2000			Minimum Load	2000-01-01	2050-01-01	0							
TO CHP 2005			Minimum Load	2005-01-01	2055-01-01	0							
TO CHP 2010			Minimum Load	2010-01-01	2060-01-01	0							
TO CHP 2015			Minimum Load	2015-01-01	2065-01-01	0							
TO CHP 2020			Minimum Load	2020-01-01	2070-01-01	0							
TO CHP 2025			Minimum Load	2025-01-01	2075-01-01	0							
TO CHP 2030			Minimum Load	2030-01-01	2080-01-01	0							
TO CHP 2035			Minimum Load	2035-01-01	2085-01-01	0							
TO CHP 2040			Minimum Load	2040-01-01	2090-01-01	0							
TO CHP 2045			Minimum Load	2045-01-01	2095-01-01	0							
TO CHP 2050			Minimum Load	2050-01-01	2100-01-01	0							
TO CHP 2055			Minimum Load	2055-01-01	2105-01-01	0							
TO CHP 2060			Minimum Load	2060-01-01	2110-01-01	0							
TO CHP 2065			Minimum Load	2065-01-01	2115-01-01	0							
TO Liquid 1990			Minimum Load	1990-01-01	2040-01-01	0							
TO Liquid 1995			Minimum Load	1995-01-01	2045-01-01	0							
TO Liquid 2000			Minimum Load	2000-01-01	2050-01-01	0							
TO Liquid 2005			Minimum Load	2005-01-01	2055-01-01	0							
TO Liquid 2010			Minimum Load	2010-01-01	2060-01-01	0							
TO Liquid 2015			Minimum Load	2015-01-01	2065-01-01	0							
TO Liquid 2020			Minimum Load	2020-01-01	2070-01-01	0							
TO Liquid 2025			Minimum Load	2025-01-01	2075-01-01	0							
TO Liquid 2030			Minimum Load	2030-01-01	2080-01-01	0							
TO Liquid 2035			Minimum Load	2035-01-01	2085-01-01	0							
TO Liquid 2040			Minimum Load	2040-01-01	2090-01-01	0							
TO Liquid 2045			Minimum Load	2045-01-01	2095-01-01	0							
TO Liquid 2050			Minimum Load	2050-01-01	2100-01-01	0							
TO Liquid 2055			Minimum Load	2055-01-01	2105-01-01	0							
TO Liquid 2060			Minimum Load	2060-01-01	2110-01-01	0							
TO Liquid 2065			Minimum Load	2065-01-01	2115-01-01	0							
TO Kamisu			Minimum Load	2000-01-01	2100-01-01	0							
TO Suzukawa_Energy_Center			Minimum Load	2000-01-01	2100-01-01	0							
TO Nakoso_u10			Minimum Load	2000-01-01	2100-01-01	0							
TO Negishi_IGCC			Minimum Load	2000-01-01	2100-01-01	0							
TO NSC_Kashima_Works			Minimum Load	2000-01-01	2100-01-01	0							
TO Hirono_u5			Minimum Load	2000-01-01	2100-01-01	0							
TO Hirono_u6			Minimum Load	2000-01-01	2100-01-01	0							
TO Isogo_u1			Minimum Load	2000-01-01	2100-01-01	0							
TO Isogo_u2			Minimum Load	2000-01-01	2100-01-01	0							
TO Nakoso_u8			Minimum Load	2000-01-01	2100-01-01	0							
TO Nakoso_u9			Minimum Load	2000-01-01	2100-01-01	0							
TO Kashima_Works_u2			Minimum Load	2000-01-01	2100-01-01	0							
TO Hitachinaka_Kyodo_u1			Minimum Load	2000-01-01	2100-01-01	0							
TO Hitachinaka_u1			Minimum Load	2000-01-01	2100-01-01	0							
TO Hitachinaka_u2			Minimum Load	2000-01-01	2100-01-01	0							
TO Tokyo_Gas_Bay_Power			Minimum Load	2000-01-01	2100-01-01	0							
TO Nakasode_CC			Minimum Load	2000-01-01	2100-01-01	0							
TO Ichihara_CC			Minimum Load	2000-01-01	2100-01-01	0							
TO Ibaraki_CC_u3			Minimum Load	2000-01-01	2100-01-01	0							
TO Shin_Nakasode_CC			Minimum Load	2000-01-01	2100-01-01	0							
TO Ibaraki_CC_u2			Minimum Load	2000-01-01	2100-01-01	0							
TO JFE_East_Japan_Works_(Keihin)_u1			Minimum Load	2000-01-01	2100-01-01	0							
TO JFE_East_Japan_Works_(Chiba)_u3			Minimum Load	2000-01-01	2100-01-01	0							
TO JFE_East_Japan_Works_(Keihin)_u2			Minimum Load	2000-01-01	2100-01-01	0							
TO JFE_East_Japan_Works_(Keihin)_u3			Minimum Load	2000-01-01	2100-01-01	0							
TO JFE_East_Japan_Works_(Chiba)_u4			Minimum Load	2000-01-01	2100-01-01	0							
TO JFE_East_Japan_Works_(Chiba)_CC			Minimum Load	2000-01-01	2100-01-01	0							
TO Kimitsu_Kyodo_CC_u6			Minimum Load	2000-01-01	2100-01-01	0							
TO Futtsu_CC_u1-2			Minimum Load	2000-01-01	2100-01-01	0							
TO Futtsu_CC_u1-4			Minimum Load	2000-01-01	2100-01-01	0							
TO Futtsu_CC_u2-1			Minimum Load	2000-01-01	2100-01-01	0							
TO Futtsu_CC_u2-2			Minimum Load	2000-01-01	2100-01-01	0							
TO Futtsu_CC_u2-4			Minimum Load	2000-01-01	2100-01-01	0							
